url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart
http://www.billboard.com/charts/hot-100/2016-03-19,3/19/2016,59,It's You,Zayn,It's YouZayn,1,,59,1
http://www.billboard.com/charts/hot-100/2016-12-03,12/3/2016,59,Hallelujah,Leonard Cohen,HallelujahLeonard Cohen,1,,59,1
http://www.billboard.com/charts/hot-100/2017-03-25,3/25/2017,59,Happier,Ed Sheeran,HappierEd Sheeran,1,,59,1
http://www.billboard.com/charts/hot-100/2017-04-22,4/22/2017,59,Everybody,Logic,EverybodyLogic,1,,59,1
https://www.billboard.com/charts/hot-100/2018-10-13,10/13/2018,59,Hittas,Lil Wayne,HittasLil Wayne,1,,59,1
https://www.billboard.com/charts/hot-100/2018-12-08,12/8/2018,59,KIKA,6ix9ine Featuring Tory Lanez,KIKA6ix9ine Featuring Tory Lanez,1,,59,1
https://www.billboard.com/charts/hot-100/2019-04-13,4/13/2019,59,God's Country,Blake Shelton,God's CountryBlake Shelton,1,,59,1
https://www.billboard.com/charts/hot-100/2019-06-08,6/8/2019,59,Isis,Joyner Lucas Featuring Logic,IsisJoyner Lucas Featuring Logic,1,,59,1
http://www.billboard.com/charts/hot-100/1959-05-30,5/30/1959,60,I Only Have Eyes For You,The Flamingos,I Only Have Eyes For YouThe Flamingos,1,,60,1
http://www.billboard.com/charts/hot-100/1959-06-20,6/20/1959,60,Lavender-Blue,Sammy Turner,Lavender-BlueSammy Turner,1,,60,1
http://www.billboard.com/charts/hot-100/1960-06-18,6/18/1960,60,I'm Gettin' Better,Jim Reeves,I'm Gettin' BetterJim Reeves,1,,60,1
http://www.billboard.com/charts/hot-100/1960-09-03,9/3/1960,60,Let The Good Times Roll,Shirley & Lee,Let The Good Times RollShirley & Lee,1,,60,1
http://www.billboard.com/charts/hot-100/1961-01-07,1/7/1961,60,My Empty Arms,Jackie Wilson,My Empty ArmsJackie Wilson,1,,60,1
http://www.billboard.com/charts/hot-100/1961-08-26,8/26/1961,60,Kissin' On The Phone,Paul Anka,Kissin' On The PhonePaul Anka,1,,60,1
http://www.billboard.com/charts/hot-100/1963-05-11,5/11/1963,60,It's My Party,Lesley Gore,It's My PartyLesley Gore,1,,60,1
http://www.billboard.com/charts/hot-100/1964-08-08,8/8/1964,60,House Of The Rising Sun,The Animals,House Of The Rising SunThe Animals,1,,60,1
http://www.billboard.com/charts/hot-100/1967-07-08,7/8/1967,60,In The Chapel In The Moonlight,Dean Martin,In The Chapel In The MoonlightDean Martin,1,,60,1
http://www.billboard.com/charts/hot-100/1969-08-23,8/23/1969,60,I'm A Better Man,Engelbert Humperdinck,I'm A Better ManEngelbert Humperdinck,1,,60,1
http://www.billboard.com/charts/hot-100/1971-10-23,10/23/1971,60,Have You Seen Her,The Chi-lites,Have You Seen HerThe Chi-lites,1,,60,1
http://www.billboard.com/charts/hot-100/1972-01-29,1/29/1972,60,Everything I Own,Bread,Everything I OwnBread,1,,60,1
http://www.billboard.com/charts/hot-100/1973-08-04,8/4/1973,60,Loves Me Like A Rock,Paul Simon (with The Dixie Hummingbirds),Loves Me Like A RockPaul Simon (with The Dixie Hummingbirds),1,,60,1
http://www.billboard.com/charts/hot-100/1976-08-14,8/14/1976,60,If You Leave Me Now,Chicago,If You Leave Me NowChicago,1,,60,1
http://www.billboard.com/charts/hot-100/1980-02-23,2/23/1980,60,I Can't Tell You Why,Eagles,I Can't Tell You WhyEagles,1,,60,1
http://www.billboard.com/charts/hot-100/1983-06-11,6/11/1983,60,Hot Girls In Love,Loverboy,Hot Girls In LoveLoverboy,1,,60,1
http://www.billboard.com/charts/hot-100/1983-08-06,8/6/1983,60,Kiss The Bride,Elton John,Kiss The BrideElton John,1,,60,1
http://www.billboard.com/charts/hot-100/1984-03-03,3/3/1984,60,Leave It,Yes,Leave ItYes,1,,60,1
http://www.billboard.com/charts/hot-100/1984-10-27,10/27/1984,60,Hello Again,The Cars,Hello AgainThe Cars,1,,60,1
http://www.billboard.com/charts/hot-100/1985-03-23,3/23/1985,60,Everything She Wants,Wham!,Everything She WantsWham!,1,,60,1
http://www.billboard.com/charts/hot-100/1985-12-07,12/7/1985,60,How Will I Know,Whitney Houston,How Will I KnowWhitney Houston,1,,60,1
http://www.billboard.com/charts/hot-100/1986-02-22,2/22/1986,60,I Can't Wait,Stevie Nicks,I Can't WaitStevie Nicks,1,,60,1
http://www.billboard.com/charts/hot-100/1986-03-29,3/29/1986,60,Is It Love,Mr. Mister,Is It LoveMr. Mister,1,,60,1
http://www.billboard.com/charts/hot-100/1988-06-18,6/18/1988,60,I Don't Wanna Go On With You Like That,Elton John,I Don't Wanna Go On With You Like ThatElton John,1,,60,1
http://www.billboard.com/charts/hot-100/1988-10-29,10/29/1988,60,Every Rose Has Its Thorn,Poison,Every Rose Has Its ThornPoison,1,,60,1
http://www.billboard.com/charts/hot-100/1989-03-04,3/4/1989,60,Funky Cold Medina,Tone-Loc,Funky Cold MedinaTone-Loc,1,,60,1
http://www.billboard.com/charts/hot-100/1989-05-06,5/6/1989,60,I Drove All Night,Cyndi Lauper,I Drove All NightCyndi Lauper,1,,60,1
http://www.billboard.com/charts/hot-100/1991-06-15,6/15/1991,60,Love And Understanding,Cher,Love And UnderstandingCher,1,,60,1
http://www.billboard.com/charts/hot-100/1991-07-27,7/27/1991,60,I Adore Mi Amor,Color Me Badd,I Adore Mi AmorColor Me Badd,1,,60,1
http://www.billboard.com/charts/hot-100/1996-04-06,4/6/1996,60,Give Me One Reason,Tracy Chapman,Give Me One ReasonTracy Chapman,1,,60,1
http://www.billboard.com/charts/hot-100/1996-05-18,5/18/1996,60,Get On Up,Jodeci,Get On UpJodeci,1,,60,1
http://www.billboard.com/charts/hot-100/1997-09-20,9/20/1997,60,Me And My Crazy World,Lost Boyz,Me And My Crazy WorldLost Boyz,1,,60,1
http://www.billboard.com/charts/hot-100/1997-12-06,12/6/1997,60,Going Back To Cali,The Notorious B.I.G.,Going Back To CaliThe Notorious B.I.G.,1,,60,1
http://www.billboard.com/charts/hot-100/1999-09-04,9/4/1999,60,Heartbreaker,Mariah Carey Featuring Jay-Z,HeartbreakerMariah Carey Featuring Jay-Z,1,,60,1
http://www.billboard.com/charts/hot-100/1999-11-20,11/20/1999,60,Girl On TV,LFO,Girl On TVLFO,1,,60,1
http://www.billboard.com/charts/hot-100/2001-06-02,6/2/2001,60,Music,Erick Sermon Featuring Marvin Gaye,MusicErick Sermon Featuring Marvin Gaye,1,,60,1
http://www.billboard.com/charts/hot-100/2004-11-20,11/20/2004,60,Encore,"Eminem, Dr. Dre & 50 Cent","EncoreEminem, Dr. Dre & 50 Cent",1,,60,1
http://www.billboard.com/charts/hot-100/2006-07-15,7/15/2006,60,My Destiny,Katharine McPhee,My DestinyKatharine McPhee,1,,60,1
http://www.billboard.com/charts/hot-100/2007-09-01,9/1/2007,60,Gotta Go My Own Way,Zac Efron & Vanessa Anne Hudgens,Gotta Go My Own WayZac Efron & Vanessa Anne Hudgens,1,,60,1
http://www.billboard.com/charts/hot-100/2008-06-07,6/7/2008,60,In This Moment,David Archuleta,In This MomentDavid Archuleta,1,,60,1
http://www.billboard.com/charts/hot-100/2010-10-23,10/23/2010,60,Losing My Religion,Glee Cast,Losing My ReligionGlee Cast,1,,60,1
http://www.billboard.com/charts/hot-100/2011-04-16,4/16/2011,60,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer","Give Me EverythingPitbull Featuring Ne-Yo, Afrojack & Nayer",1,,60,1
http://www.billboard.com/charts/hot-100/2011-09-03,9/3/2011,60,Frick Park Market,Mac Miller,Frick Park MarketMac Miller,1,,60,1
http://www.billboard.com/charts/hot-100/2012-01-28,1/28/2012,60,Drive By,Train,Drive ByTrain,1,,60,1
http://www.billboard.com/charts/hot-100/2013-09-14,9/14/2013,60,Gorilla,Bruno Mars,GorillaBruno Mars,1,,60,1
http://www.billboard.com/charts/hot-100/2014-02-08,2/8/2014,60,Mmm Yeah,Austin Mahone Featuring Pitbull,Mmm YeahAustin Mahone Featuring Pitbull,1,,60,1
http://www.billboard.com/charts/hot-100/2014-02-15,2/15/2014,60,Follow Your Arrow,Kacey Musgraves,Follow Your ArrowKacey Musgraves,1,,60,1
http://www.billboard.com/charts/hot-100/2015-08-08,8/8/2015,60,How Deep Is Your Love,Calvin Harris & Disciples,How Deep Is Your LoveCalvin Harris & Disciples,1,,60,1
http://www.billboard.com/charts/hot-100/2017-10-28,10/28/2017,60,How Long,Charlie Puth,How LongCharlie Puth,1,,60,1
https://www.billboard.com/charts/hot-100/2018-07-21,7/21/2018,60,Jumpsuit,twenty one pilots,Jumpsuittwenty one pilots,1,,60,1
https://www.billboard.com/charts/hot-100/2018-08-04,8/4/2018,60,I Might Need Security,Chance The Rapper,I Might Need SecurityChance The Rapper,1,,60,1
https://www.billboard.com/charts/hot-100/2018-08-25,8/25/2018,60,Ganja Burns,Nicki Minaj,Ganja BurnsNicki Minaj,1,,60,1
https://www.billboard.com/charts/hot-100/2018-12-15,12/15/2018,60,Good Form,Nicki Minaj Featuring Lil Wayne,Good FormNicki Minaj Featuring Lil Wayne,1,,60,1
https://www.billboard.com/charts/hot-100/2019-08-17,8/17/2019,60,How About Now,Drake,How About NowDrake,1,,60,1
https://www.billboard.com/charts/hot-100/2019-08-31,8/31/2019,60,Just How It Is,Young Thug,Just How It IsYoung Thug,1,,60,1
https://www.billboard.com/charts/hot-100/2019-11-09,11/9/2019,60,Hands On,Kanye West Featuring Fred Hammond,Hands OnKanye West Featuring Fred Hammond,1,,60,1
http://www.billboard.com/charts/hot-100/1958-08-02,8/2/1958,61,Itchy Twitchy Feeling,Bobby Hendricks,Itchy Twitchy FeelingBobby Hendricks,1,,61,1
http://www.billboard.com/charts/hot-100/1959-12-26,12/26/1959,61,Mary Don't You Weep,Stonewall Jackson,Mary Don't You WeepStonewall Jackson,1,,61,1
http://www.billboard.com/charts/hot-100/1960-02-06,2/6/1960,61,Eternally,Sarah Vaughan,EternallySarah Vaughan,1,,61,1
http://www.billboard.com/charts/hot-100/1961-08-19,8/19/1961,61,Little Sister,Elvis Presley,Little SisterElvis Presley,1,,61,1
http://www.billboard.com/charts/hot-100/1962-06-16,6/16/1962,61,Gravy (For My Mashed Potatoes),Dee Dee Sharp,Gravy (For My Mashed Potatoes)Dee Dee Sharp,1,,61,1
http://www.billboard.com/charts/hot-100/1963-12-28,12/28/1963,61,For You,Rick Nelson,For YouRick Nelson,1,,61,1
http://www.billboard.com/charts/hot-100/1964-04-04,4/4/1964,61,I'm So Proud,The Impressions,I'm So ProudThe Impressions,1,,61,1
http://www.billboard.com/charts/hot-100/1965-02-06,2/6/1965,61,Ferry Cross The Mersey,Gerry And The Pacemakers,Ferry Cross The MerseyGerry And The Pacemakers,1,,61,1
http://www.billboard.com/charts/hot-100/1965-02-13,2/13/1965,61,Goodnight,Roy Orbison,GoodnightRoy Orbison,1,,61,1
http://www.billboard.com/charts/hot-100/1965-11-20,11/20/1965,61,Hang On Sloopy,Ramsey Lewis Trio,Hang On SloopyRamsey Lewis Trio,1,,61,1
http://www.billboard.com/charts/hot-100/1966-07-30,7/30/1966,61,Guantanamera,The Sandpipers,GuantanameraThe Sandpipers,1,,61,1
http://www.billboard.com/charts/hot-100/1967-08-05,8/5/1967,61,Heroes And Villains,The Beach Boys,Heroes And VillainsThe Beach Boys,1,,61,1
http://www.billboard.com/charts/hot-100/1967-10-07,10/7/1967,61,I'm Wondering,Stevie Wonder,I'm WonderingStevie Wonder,1,,61,1
http://www.billboard.com/charts/hot-100/1968-11-23,11/23/1968,61,I Can't Turn You Loose,The Chambers Brothers,I Can't Turn You LooseThe Chambers Brothers,1,,61,1
http://www.billboard.com/charts/hot-100/1968-12-21,12/21/1968,61,I Started A Joke,Bee Gees,I Started A JokeBee Gees,1,,61,1
http://www.billboard.com/charts/hot-100/1969-04-05,4/5/1969,61,"I Don't Want Nobody To Give Me Nothing (Open Up The Door, I'll Get It Mysel",James Brown,"I Don't Want Nobody To Give Me Nothing (Open Up The Door, I'll Get It MyselJames Brown",1,,61,1
http://www.billboard.com/charts/hot-100/1969-05-31,5/31/1969,61,No Matter What Sign You Are,Diana Ross & The Supremes,No Matter What Sign You AreDiana Ross & The Supremes,1,,61,1
http://www.billboard.com/charts/hot-100/1969-06-28,6/28/1969,61,Good Old Rock 'N Roll,Cat Mother & the All Night News Boys,Good Old Rock 'N RollCat Mother & the All Night News Boys,1,,61,1
http://www.billboard.com/charts/hot-100/1969-09-20,9/20/1969,61,Love Of The Common People,The Winstons,Love Of The Common PeopleThe Winstons,1,,61,1
http://www.billboard.com/charts/hot-100/1969-10-25,10/25/1969,61,Eli's Coming,Three Dog Night,Eli's ComingThree Dog Night,1,,61,1
http://www.billboard.com/charts/hot-100/1971-11-13,11/13/1971,61,I'm A Greedy Man - Part I,James Brown,I'm A Greedy Man - Part IJames Brown,1,,61,1
http://www.billboard.com/charts/hot-100/1971-12-04,12/4/1971,61,I'd Like To Teach The World To Sing (In Perfect Harmony),The New Seekers,I'd Like To Teach The World To Sing (In Perfect Harmony)The New Seekers,1,,61,1
http://www.billboard.com/charts/hot-100/1973-01-20,1/20/1973,61,Love Train,The O'Jays,Love TrainThe O'Jays,1,,61,1
http://www.billboard.com/charts/hot-100/1974-11-09,11/9/1974,61,Must Of Got Lost,The J. Geils Band,Must Of Got LostThe J. Geils Band,1,,61,1
http://www.billboard.com/charts/hot-100/1976-03-06,3/6/1976,61,Looking For Space,John Denver,Looking For SpaceJohn Denver,1,,61,1
http://www.billboard.com/charts/hot-100/1980-11-22,11/22/1980,61,I Made It Through The Rain,Barry Manilow,I Made It Through The RainBarry Manilow,1,,61,1
http://www.billboard.com/charts/hot-100/1982-10-02,10/2/1982,61,Muscles,Diana Ross,MusclesDiana Ross,1,,61,1
http://www.billboard.com/charts/hot-100/1983-01-29,1/29/1983,61,I've Got A Rock N' Roll Heart,Eric Clapton,I've Got A Rock N' Roll HeartEric Clapton,1,,61,1
http://www.billboard.com/charts/hot-100/1983-09-10,9/10/1983,61,If Anyone Falls,Stevie Nicks,If Anyone FallsStevie Nicks,1,,61,1
http://www.billboard.com/charts/hot-100/1984-02-18,2/18/1984,61,Girls,Dwight Twilley,GirlsDwight Twilley,1,,61,1
http://www.billboard.com/charts/hot-100/1984-08-04,8/4/1984,61,Hard Habit To Break,Chicago,Hard Habit To BreakChicago,1,,61,1
http://www.billboard.com/charts/hot-100/1984-12-15,12/15/1984,61,Mistake No. 3,Culture Club,Mistake No. 3Culture Club,1,,61,1
http://www.billboard.com/charts/hot-100/1985-07-06,7/6/1985,61,Invincible (Theme From The Legend Of Billie Jean),Pat Benatar,Invincible (Theme From The Legend Of Billie Jean)Pat Benatar,1,,61,1
http://www.billboard.com/charts/hot-100/1985-11-09,11/9/1985,61,Love Is The Seventh Wave,Sting,Love Is The Seventh WaveSting,1,,61,1
http://www.billboard.com/charts/hot-100/1985-12-21,12/21/1985,61,Kyrie,Mr. Mister,KyrieMr. Mister,1,,61,1
http://www.billboard.com/charts/hot-100/1986-09-27,9/27/1986,61,Jumpin' Jack Flash,Aretha Franklin,Jumpin' Jack FlashAretha Franklin,1,,61,1
http://www.billboard.com/charts/hot-100/1990-05-05,5/5/1990,61,Hold On,En Vogue,Hold OnEn Vogue,1,,61,1
http://www.billboard.com/charts/hot-100/1990-11-17,11/17/1990,61,I'm Not In Love,Will To Power,I'm Not In LoveWill To Power,1,,61,1
http://www.billboard.com/charts/hot-100/1992-04-04,4/4/1992,61,Jump,Kris Kross,JumpKris Kross,1,,61,1
http://www.billboard.com/charts/hot-100/1992-09-12,9/12/1992,61,"I'd Die Without You (From ""Boomerang"")",P.M. Dawn,"I'd Die Without You (From ""Boomerang"")P.M. Dawn",1,,61,1
http://www.billboard.com/charts/hot-100/1994-10-01,10/1/1994,61,I Wanna Be Down,Brandy,I Wanna Be DownBrandy,1,,61,1
http://www.billboard.com/charts/hot-100/1994-10-29,10/29/1994,61,Get Over It,Eagles,Get Over ItEagles,1,,61,1
http://www.billboard.com/charts/hot-100/1995-01-28,1/28/1995,61,I Know,Dionne Farris,I KnowDionne Farris,1,,61,1
http://www.billboard.com/charts/hot-100/1995-06-10,6/10/1995,61,Feel Me Flow,Naughty By Nature,Feel Me FlowNaughty By Nature,1,,61,1
http://www.billboard.com/charts/hot-100/1996-07-13,7/13/1996,61,It's A Party,Busta Rhymes Featuring Zhane,It's A PartyBusta Rhymes Featuring Zhane,1,,61,1
http://www.billboard.com/charts/hot-100/1996-11-30,11/30/1996,61,Foolish Games/You Were Meant For Me,Jewel,Foolish Games/You Were Meant For MeJewel,1,,61,1
http://www.billboard.com/charts/hot-100/1997-06-14,6/14/1997,61,Gimme Some Love,Gina G,Gimme Some LoveGina G,1,,61,1
http://www.billboard.com/charts/hot-100/1998-03-14,3/14/1998,61,I'm Alright,Jo Dee Messina,I'm AlrightJo Dee Messina,1,,61,1
http://www.billboard.com/charts/hot-100/1998-04-25,4/25/1998,61,Love Me Good,Michael W. Smith,Love Me GoodMichael W. Smith,1,,61,1
http://www.billboard.com/charts/hot-100/1999-03-27,3/27/1999,61,Everybody's Free (To Wear Sunscreen),Baz Luhrmann,Everybody's Free (To Wear Sunscreen)Baz Luhrmann,1,,61,1
http://www.billboard.com/charts/hot-100/1999-07-03,7/3/1999,61,Genie In A Bottle,Christina Aguilera,Genie In A BottleChristina Aguilera,1,,61,1
http://www.billboard.com/charts/hot-100/2000-08-12,8/12/2000,61,Lucky,Britney Spears,LuckyBritney Spears,1,,61,1
http://www.billboard.com/charts/hot-100/2001-03-03,3/3/2001,61,Never Had A Dream Come True,S Club 7,Never Had A Dream Come TrueS Club 7,1,,61,1
http://www.billboard.com/charts/hot-100/2002-07-06,7/6/2002,61,Just Like A Pill,P!nk,Just Like A PillP!nk,1,,61,1
http://www.billboard.com/charts/hot-100/2002-07-13,7/13/2002,61,Gangsta Lovin',Eve Featuring Alicia Keys,Gangsta Lovin'Eve Featuring Alicia Keys,1,,61,1
http://www.billboard.com/charts/hot-100/2002-12-14,12/14/2002,61,Lifestyles Of The Rich And Famous,Good Charlotte,Lifestyles Of The Rich And FamousGood Charlotte,1,,61,1
http://www.billboard.com/charts/hot-100/2003-04-12,4/12/2003,61,Fighter,Christina Aguilera,FighterChristina Aguilera,1,,61,1
http://www.billboard.com/charts/hot-100/2003-05-17,5/17/2003,61,Miss Independent,Kelly Clarkson,Miss IndependentKelly Clarkson,1,,61,1
http://www.billboard.com/charts/hot-100/2003-05-31,5/31/2003,61,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,"Never Leave You - Uh Ooh, Uh Oooh!Lumidee",1,,61,1
http://www.billboard.com/charts/hot-100/2004-05-22,5/22/2004,61,Everytime,Britney Spears,EverytimeBritney Spears,1,,61,1
http://www.billboard.com/charts/hot-100/2004-12-11,12/11/2004,61,Nobody's Home,Avril Lavigne,Nobody's HomeAvril Lavigne,1,,61,1
http://www.billboard.com/charts/hot-100/2007-03-17,3/17/2007,61,Movin' On,Elliott Yamin,Movin' OnElliott Yamin,1,,61,1
http://www.billboard.com/charts/hot-100/2007-07-07,7/7/2007,61,Lost,Faith Hill,LostFaith Hill,1,,61,1
http://www.billboard.com/charts/hot-100/2007-11-24,11/24/2007,61,From Where You Are,Lifehouse,From Where You AreLifehouse,1,,61,1
http://www.billboard.com/charts/hot-100/2008-03-15,3/15/2008,61,Falling Slowly,The Swell Season (Glen Hansard & Marketa Irglova),Falling SlowlyThe Swell Season (Glen Hansard & Marketa Irglova),1,,61,1
http://www.billboard.com/charts/hot-100/2009-08-22,8/22/2009,61,Magic,Selena Gomez,MagicSelena Gomez,1,,61,1
http://www.billboard.com/charts/hot-100/2009-10-03,10/3/2009,61,La La La,LMFAO,La La LaLMFAO,1,,61,1
http://www.billboard.com/charts/hot-100/2010-03-06,3/6/2010,61,Hallelujah (Vancouver Winter 2010 Version),k.d. lang,Hallelujah (Vancouver Winter 2010 Version)k.d. lang,1,,61,1
http://www.billboard.com/charts/hot-100/2012-01-07,1/7/2012,61,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,I DoYoung Jeezy Featuring Jay-Z & Andre 3000,1,,61,1
http://www.billboard.com/charts/hot-100/2012-09-15,9/15/2012,61,Feel Again,OneRepublic,Feel AgainOneRepublic,1,,61,1
http://www.billboard.com/charts/hot-100/2014-10-18,10/18/2014,61,Just Gettin' Started,Jason Aldean,Just Gettin' StartedJason Aldean,1,,61,1
http://www.billboard.com/charts/hot-100/2015-04-04,4/4/2015,61,King Kunta,Kendrick Lamar,King KuntaKendrick Lamar,1,,61,1
http://www.billboard.com/charts/hot-100/2015-12-19,12/19/2015,61,Hallelujah,Jordan Smith,HallelujahJordan Smith,1,,61,1
http://www.billboard.com/charts/hot-100/2017-04-08,4/8/2017,61,Nothings Into Somethings,Drake,Nothings Into SomethingsDrake,1,,61,1
http://www.billboard.com/charts/hot-100/2017-07-08,7/8/2017,61,First Day Out,Kodak Black,First Day OutKodak Black,1,,61,1
https://www.billboard.com/charts/hot-100/2017-11-11,11/11/2017,61,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,,61,1
https://www.billboard.com/charts/hot-100/2017-12-23,12/23/2017,61,Kooda,6ix9ine,Kooda6ix9ine,1,,61,1
https://www.billboard.com/charts/hot-100/2017-12-30,12/30/2017,61,Never Be The Same,Camila Cabello,Never Be The SameCamila Cabello,1,,61,1
https://www.billboard.com/charts/hot-100/2019-10-19,10/19/2019,61,I'll Kill You,Summer Walker Featuring Jhene Aiko,I'll Kill YouSummer Walker Featuring Jhene Aiko,1,,61,1
http://www.billboard.com/charts/hot-100/1958-08-02,8/2/1958,62,For Your Love,Ed Townsend,For Your LoveEd Townsend,1,,62,1
http://www.billboard.com/charts/hot-100/1959-09-19,9/19/1959,62,Got The Feeling,Fabian,Got The FeelingFabian,1,,62,1
http://www.billboard.com/charts/hot-100/1961-04-08,4/8/1961,62,Frogg,The Brothers Four,FroggThe Brothers Four,1,,62,1
http://www.billboard.com/charts/hot-100/1961-11-11,11/11/1961,62,"Happy Birthday, Sweet Sixteen",Neil Sedaka,"Happy Birthday, Sweet SixteenNeil Sedaka",1,,62,1
http://www.billboard.com/charts/hot-100/1964-08-01,8/1/1964,62,I'll Cry Instead,The Beatles,I'll Cry InsteadThe Beatles,1,,62,1
http://www.billboard.com/charts/hot-100/1966-03-19,3/19/1966,62,Kicks,Paul Revere & The Raiders Featuring Mark Lindsay,KicksPaul Revere & The Raiders Featuring Mark Lindsay,1,,62,1
http://www.billboard.com/charts/hot-100/1966-04-30,4/30/1966,62,Love Is Like An Itching In My Heart,The Supremes,Love Is Like An Itching In My HeartThe Supremes,1,,62,1
http://www.billboard.com/charts/hot-100/1966-05-07,5/7/1966,62,I Am A Rock,Simon & Garfunkel,I Am A RockSimon & Garfunkel,1,,62,1
http://www.billboard.com/charts/hot-100/1967-10-28,10/28/1967,62,Glad To Be Unhappy,The Mamas & The Papas,Glad To Be UnhappyThe Mamas & The Papas,1,,62,1
http://www.billboard.com/charts/hot-100/1968-02-03,2/3/1968,62,Everything That Touches You,The Association,Everything That Touches YouThe Association,1,,62,1
http://www.billboard.com/charts/hot-100/1968-06-08,6/8/1968,62,Jumpin' Jack Flash,The Rolling Stones,Jumpin' Jack FlashThe Rolling Stones,1,,62,1
http://www.billboard.com/charts/hot-100/1968-07-27,7/27/1968,62,Light My Fire,Jose Feliciano,Light My FireJose Feliciano,1,,62,1
http://www.billboard.com/charts/hot-100/1968-09-07,9/7/1968,62,My Special Angel,The Vogues,My Special AngelThe Vogues,1,,62,1
http://www.billboard.com/charts/hot-100/1969-07-26,7/26/1969,62,Give Peace A Chance,Plastic Ono Band,Give Peace A ChancePlastic Ono Band,1,,62,1
http://www.billboard.com/charts/hot-100/1970-10-03,10/3/1970,62,Lucretia Mac Evil,"Blood, Sweat & Tears","Lucretia Mac EvilBlood, Sweat & Tears",1,,62,1
http://www.billboard.com/charts/hot-100/1971-10-09,10/9/1971,62,Inner City Blues (Make Me Wanna Holler),Marvin Gaye,Inner City Blues (Make Me Wanna Holler)Marvin Gaye,1,,62,1
http://www.billboard.com/charts/hot-100/1972-02-05,2/5/1972,62,Heart Of Gold,Neil Young,Heart Of GoldNeil Young,1,,62,1
http://www.billboard.com/charts/hot-100/1972-04-22,4/22/1972,62,Little Bitty Pretty One,Jackson 5,Little Bitty Pretty OneJackson 5,1,,62,1
http://www.billboard.com/charts/hot-100/1972-05-20,5/20/1972,62,I Need You,America,I Need YouAmerica,1,,62,1
http://www.billboard.com/charts/hot-100/1973-10-27,10/27/1973,62,Goodbye Yellow Brick Road,Elton John,Goodbye Yellow Brick RoadElton John,1,,62,1
http://www.billboard.com/charts/hot-100/1977-01-29,1/29/1977,62,Long Time,Boston,Long TimeBoston,1,,62,1
http://www.billboard.com/charts/hot-100/1983-07-30,7/30/1983,62,Making Love Out Of Nothing At All,Air Supply,Making Love Out Of Nothing At AllAir Supply,1,,62,1
http://www.billboard.com/charts/hot-100/1983-11-12,11/12/1983,62,If I'd Been The One,Thirty Eight Special,If I'd Been The OneThirty Eight Special,1,,62,1
http://www.billboard.com/charts/hot-100/1984-04-28,4/28/1984,62,Jump (for My Love),The Pointer Sisters,Jump (for My Love)The Pointer Sisters,1,,62,1
http://www.billboard.com/charts/hot-100/1984-10-27,10/27/1984,62,I Do'wanna Know,REO Speedwagon,I Do'wanna KnowREO Speedwagon,1,,62,1
http://www.billboard.com/charts/hot-100/1985-08-10,8/10/1985,62,Every Step Of The Way,John Waite,Every Step Of The WayJohn Waite,1,,62,1
http://www.billboard.com/charts/hot-100/1986-06-07,6/7/1986,62,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,"Glory Of Love (Theme From ""The Karate Kid Part II"")Peter Cetera",1,,62,1
http://www.billboard.com/charts/hot-100/1989-01-21,1/21/1989,62,Just Because,Anita Baker,Just BecauseAnita Baker,1,,62,1
http://www.billboard.com/charts/hot-100/1989-04-01,4/1/1989,62,Electric Youth,Debbie Gibson,Electric YouthDebbie Gibson,1,,62,1
http://www.billboard.com/charts/hot-100/1990-10-13,10/13/1990,62,Impulsive,Wilson Phillips,ImpulsiveWilson Phillips,1,,62,1
http://www.billboard.com/charts/hot-100/1994-08-27,8/27/1994,62,Juicy/Unbelievable,The Notorious B.I.G.,Juicy/UnbelievableThe Notorious B.I.G.,1,,62,1
http://www.billboard.com/charts/hot-100/1995-06-10,6/10/1995,62,I Got 5 On It,Luniz,I Got 5 On ItLuniz,1,,62,1
http://www.billboard.com/charts/hot-100/1996-03-16,3/16/1996,62,"Keep On, Keepin' On (From ""Sunset Park"")",MC Lyte Featuring Xscape,"Keep On, Keepin' On (From ""Sunset Park"")MC Lyte Featuring Xscape",1,,62,1
http://www.billboard.com/charts/hot-100/1996-08-24,8/24/1996,62,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan","Missing You (From ""Set It Off"")Brandy, Tamia, Gladys Knight & Chaka Khan",1,,62,1
http://www.billboard.com/charts/hot-100/1996-10-05,10/5/1996,62,Music Makes Me High,Lost Boyz,Music Makes Me HighLost Boyz,1,,62,1
http://www.billboard.com/charts/hot-100/1997-01-18,1/18/1997,62,It's All About U,SWV,It's All About USWV,1,,62,1
http://www.billboard.com/charts/hot-100/1997-03-01,3/1/1997,62,Falling In Love (Is Hard On The Knees),Aerosmith,Falling In Love (Is Hard On The Knees)Aerosmith,1,,62,1
http://www.billboard.com/charts/hot-100/1998-12-05,12/5/1998,62,It's Your Song,Garth Brooks,It's Your SongGarth Brooks,1,,62,1
